library	broad_id	other_id	smiles	hit	std_attempted	trosy_attempted	trosy_validated	pool	color	parsed	hba	hbd	logp	mw	rotb	tpsa
cdot1	BRD-K55332868-001-01-5	CC60413R3	CN1CCCN(CC1)c1ccccc1CN	0	0	0	0	NA	#7570B3	TRUE	3	1	0.9	219.2	2	32.5
cdot1	BRD-K96070469-001-01-5	CC67401R3	OC(=O)CC1CCOCC1	0	0	0	0	NA	#7570B3	TRUE	3	1	-1.2	144.1	2	46.5
cdot1	BRD-K76915832-001-01-5	BTB14961R3	CC(C)c1nc(C)cc(O)n1	0	0	0	0	NA	#7570B3	TRUE	2	1	1.6	152.1	1	46
cdot1	BRD-K29637184-001-02-5	GK01644R3	CC(C)Nc1ncnc2c(C)csc12	0	0	0	0	NA	#7570B3	TRUE	3	1	1.8	207.1	2	66
cdot1	BRD-K52108777-001-01-2	KM01396R3	Clc1ccc(cc1Cl)S(=O)(=O)CC#N	0	0	0	0	NA	#7570B3	TRUE	3	0	2.5	248.9	2	66.3
cdot1	BRD-K64578837-001-01-0	CC00230R3	Cc1noc(C)c1N	0	0	0	0	NA	#7570B3	TRUE	1	1	0.4	112.1	0	52
cdot1	BRD-K50820619-001-06-5	BTB06198R3	O=C1CC(=NN1c1ccccc1)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	3	0	2.9	236.1	2	32.7
cdot1	BRD-K86653504-001-07-4	PD00589R3	OC(=O)c1cc2CCc3ccccc3-c2s1	0	0	0	0	NA	#7570B3	TRUE	2	1	2.8	230	1	65.5
cdot1	BRD-K59210870-001-01-5	AC42771R3	CC(C)(C)OC(=O)N1CC=CC1	0	0	0	0	NA	#7570B3	TRUE	3	0	1.4	169.1	3	29.5
cdot1	BRD-K71574808-001-01-5	BTB10042R3	OC(=O)[C@H]1CCc2ccccc2C1	0	0	0	0	NA	#7570B3	TRUE	2	1	1.8	176.1	1	37.3
cdot1	BRD-K34976871-001-02-8	RF03951R3	COC(=O)c1cnccc1C(F)(F)F	0	0	0	0	NA	#7570B3	TRUE	3	0	1.5	205	3	39.2
cdot1	BRD-K26579416-001-01-4	CC48409R3	OCc1cccc(c1)-c1ccsc1	0	0	0	0	NA	#7570B3	TRUE	1	1	2.4	190	2	48.5
cdot1	BRD-K18348334-001-01-3	CC61909R3	OCC1CCSCC1	0	0	0	0	NA	#7570B3	TRUE	1	1	-0.7	132.1	1	45.5
cdot1	BRD-K69014771-001-01-9	JFD03959R3	OCc1ccccc1-c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	1	1	2.7	184.1	2	20.2
cdot1	BRD-K47487008-001-02-7	BTB04540R3	Clc1ccc(cc1)C1=NNC(=O)CC1	0	0	0	0	NA	#7570B3	TRUE	3	1	1.9	208	1	41.5
cdot1	BRD-K41579526-001-03-8	CC19401R3	Cc1nc(cs1)-c1cccc(c1)C(O)=O	0	0	0	0	NA	#7570B3	TRUE	3	1	2.2	219	2	78.4
cdot1	BRD-K43949252-001-01-5	NRB02502R3	O=C1OC2C[C@@H]3C[C@H](C2)CC1C3	0	0	0	0	NA	#7570B3	TRUE	2	0	-0.2	166.1	0	26.3
cdot1	BRD-K63652705-001-01-3	RJC01494R3	OC(=O)CCc1cccs1	0	0	0	0	NA	#7570B3	TRUE	2	1	1.6	156	3	65.5
cdot1	BRD-K04283908-001-01-4	036ED0253	CC[C@H](O)[C@@H]1N[C@H]2CC[C@]1(O)CC2	0	0	0	0	NA	#7570B3	TRUE	3	3	-2.1	185.1	2	52.5
cdot1	BRD-K66437786-001-01-8	WX116005	O=C1Nc2ccccc2[C@H]2CNC[C@H]12	0	0	0	0	NA	#7570B3	TRUE	3	2	0.2	188.1	0	41.1
cdot1	BRD-A16106195-001-01-7	WX100423	C1CCN(C1)C1CCC2(CCNCC2)C=C1	0	0	0	0	NA	#7570B3	TRUE	2	1	-0.6	220.2	1	15.3
cdot1	BRD-K77641333-001-01-0	JFD03925R3	C(C1=NCCN1)c1cccc2ccccc12	0	0	0	0	NA	#7570B3	TRUE	2	1	1.9	210.1	2	24.4
cdot1	BRD-K51806961-001-01-8	WX110027	CC(C)(C)OC(=O)N[C@@H]1[C@H]2CNC[C@@H]12	0	0	0	0	NA	#7570B3	TRUE	4	2	-0.1	198.1	4	50.4
cdot1	BRD-K92380686-001-01-9	CC73446R3	CNCc1ccc(CN2CCOCC2)s1	0	0	0	0	NA	#7570B3	TRUE	3	1	1.1	226.1	4	52.7
cdot1	BRD-A93036322-001-01-8	WX110179	C1COC2CNCCC2C1	0	0	0	0	NA	#7570B3	TRUE	2	1	-1.2	141.1	0	21.3
cdot1	BRD-K31713353-001-01-7	CC61313R3	Cc1nccn1-c1cccc(CN)c1	0	0	0	0	NA	#7570B3	TRUE	2	1	1.1	187.1	2	43.8
cdot1	BRD-K39758496-001-01-2	SPB02126R3	NC(=S)c1cccs1	0	0	0	0	NA	#7570B3	TRUE	1	1	1.8	143	1	86.3
cdot1	BRD-A52651762-001-01-0	WX125245	CC(C)(C)OC(=O)N1C2COCC1c1c[nH]nc1C2	0	0	0	0	NA	#7570B3	TRUE	5	1	1.1	265.1	3	67.4
cdot1	BRD-K64731174-001-02-4	SB00621R3	Cc1cc(N)no1	0	0	0	0	NA	#7570B3	TRUE	1	1	0.3	98	0	52
cdot1	BRD-K55276668-001-01-6	AC11637R3	Cc1cc2cc(C)ccc2[nH]1	0	0	0	0	NA	#7570B3	TRUE	0	1	2.9	145.1	0	15.8
cdot1	BRD-K85249357-001-01-3	WX14010710	C(Oc1cccnc1)c1[nH]nc2CNCc12	0	0	0	0	NA	#7570B3	TRUE	3	2	0.7	216.1	3	62.8
cdot1	BRD-A39553362-001-01-0	036ED0204	NC(=O)CN1CC2N[C@H]3CC[C@@]2(CC3)OC1=O	0	0	0	0	NA	#7570B3	TRUE	6	2	-1.8	239.1	2	84.7
cdot1	BRD-K75043628-001-01-5	DFP00033R3	O=S1(=O)CCOCC1	0	0	0	0	NA	#7570B3	TRUE	3	0	-0.5	136	0	51.8
cdot1	BRD-K27614955-001-01-5	BTB03211R3	Cn1sc(=O)c2ccccc12	0	0	0	0	NA	#7570B3	TRUE	0	0	2.4	165	0	50.2
cdot1	BRD-K28637181-001-01-1	WX100071	CC(C)NC(=O)N1CCOC2(CCNCC2)C1	0	0	0	0	NA	#7570B3	TRUE	5	2	-2	241.2	3	53.6
cdot1	BRD-K99931340-001-01-0	CD06827R3	CC(=O)NCc1c(Cl)cccc1Cl	0	0	0	0	NA	#7570B3	TRUE	2	1	2.5	217	3	29.1
cdot1	BRD-K07881298-001-01-0	WX110005	O=C(C1CCCC1)N1C[C@@H]2CNC[C@@H]2C1	0	0	0	0	NA	#7570B3	TRUE	3	1	-1.8	208.2	2	32.3
cdot1	BRD-A67236359-001-01-2	036ED0214	O[C@@]12CC[C@@H](CC1)N1C2CNCC1=O	0	0	0	0	NA	#7570B3	TRUE	4	2	-2.2	196.1	0	52.6
cdot1	BRD-K68500790-001-01-5	BTB01005R3	CC(=O)Nc1cccnc1	0	0	0	0	NA	#7570B3	TRUE	3	1	0	136.1	2	42
cdot1	BRD-K66668048-001-01-2	KM01280R3	O=S(=O)(CC#N)c1cccs1	0	0	0	0	NA	#7570B3	TRUE	3	0	1.1	187	2	94.5
cdot1	BRD-K17920621-001-01-2	RJC01246R3	OC(=O)[C@@H]1CCc2ccccc2O1	0	0	0	0	NA	#7570B3	TRUE	2	1	0.9	178.1	1	46.5
cdot1	BRD-K89808891-001-01-5	CC48916R3	N#Cc1ccc(Oc2ccccn2)cc1	0	0	0	0	NA	#7570B3	TRUE	2	0	2.6	196.1	2	45.9
cdot1	BRD-K12621154-001-01-6	CC68216R3	Cc1cc(C)n(n1)-c1ccc(cc1)C#N	1	0	1	0	10	#7570B3	TRUE	2	0	2.7	197.1	1	41.6
cdot1	BRD-K20419904-001-02-6	MAY00212R3	Oc1ncc(cc1F)C(F)(F)F	0	0	0	0	NA	#7570B3	TRUE	1	1	1.7	181	1	33.1
cdot1	BRD-K66551369-001-01-1	CC71601R3	OC(=O)C[C@@H]1CSc2ccccc2NC1=O	0	0	0	0	NA	#7570B3	TRUE	4	2	1.3	237	2	91.7
cdot1	BRD-K30756899-001-01-8	CC60513R3	Cn1nccc1-c1cccc(CN)c1	0	0	0	0	NA	#7570B3	TRUE	2	1	1.4	187.1	2	43.8
cdot1	BRD-K14428762-001-01-8	CC54816R3	N#Cc1ccc(nc1)-c1cccs1	0	0	0	0	NA	#7570B3	TRUE	2	0	2.3	186	1	64.9
cdot1	BRD-K65264393-001-02-0	RH00879R3	NC1=NC(=O)CS1	0	0	0	0	NA	#7570B3	TRUE	3	1	-0.3	116	0	80.8
cdot1	BRD-K27370888-001-01-6	BTB01058R3	CS(=O)(=O)N1CCCc2ccccc12	0	0	0	0	NA	#7570B3	TRUE	3	0	0.6	211.1	1	45.8
cdot1	BRD-A74495364-001-01-8	036ED0156	CN1CC2N[C@H]3CC[C@@]2(CC3)OC1=O	0	0	0	0	NA	#7570B3	TRUE	4	1	-0.8	196.1	0	41.6
cdot1	BRD-K99470369-001-01-5	BI0001_X001Y142_001	Clc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1	0	0	0	0	NA	#7570B3	TRUE	4	1	3.2	309	5	71.6
cdot1	BRD-K39912214-001-01-6	004ED0564	CN1Cc2ccccc2NCCC1=O	0	0	0	0	NA	#7570B3	TRUE	3	1	0.9	190.1	0	32.3
cdot1	BRD-A86149628-001-01-9	BI0001_X001Y062_001	CC(Oc1ccccc1)C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	2.4	305.1	6	80.8
cdot1	BRD-K08174534-001-01-3	BI0001_X001Y002_001	O=C(NS(=O)(=O)c1ccccc1)C1(CC1)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	2.1	301.1	5	71.6
cdot1	BRD-K04660310-001-01-5	BI0001_X001Y032_001	COc1ccc(C(=O)NS(=O)(=O)c2ccccc2)c(OC)c1	0	0	0	0	NA	#7570B3	TRUE	4	1	2.6	321.1	6	90.1
cdot1	BRD-K51679879-001-01-0	AC29626R3	Oc1ccc2CCCN3CCCc1c23	0	0	0	0	NA	#7570B3	TRUE	1	1	0.9	189.1	0	23.5
cdot1	BRD-K79300154-001-01-7	AC15481R3	O=C1CCCC[C@H]1CCC#N	0	0	0	0	NA	#7570B3	TRUE	2	0	-0.4	151.1	2	40.9
cdot1	BRD-K28657850-001-01-9	AC10026R3	Clc1ccc2n(C3CCNCC3)c(=O)[nH]c2c1	0	0	0	0	NA	#7570B3	TRUE	1	2	1.7	251.1	1	49.8
cdot1	BRD-K46746476-001-01-2	BI0001_X001Y188_001	Clc1ncccc1C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	5	1	1.8	296	4	84.5
cdot1	BRD-K16504576-001-01-0	CC62213R3	NCC1(CCOCC1)c1cccs1	0	0	0	0	NA	#7570B3	TRUE	2	1	0.8	197.1	2	63.5
cdot1	BRD-K53362010-001-01-1	CC46113R3	NCc1cccc(c1)-c1ccco1	0	0	0	0	NA	#7570B3	TRUE	1	1	1.7	173.1	2	39.2
cdot1	BRD-K61886489-001-01-1	CC52209R3	OCc1ccccc1OC1CCOCC1	0	0	0	0	NA	#7570B3	TRUE	2	1	0.3	208.1	3	38.7
cdot1	BRD-K90498398-001-01-0	BI0001_X001Y013_001	O=C(CCC1CCCC1)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	0.6	281.1	6	71.6
cdot1	BRD-K04810127-001-01-9	AC10033R3	Oc1ccc(cc1)N1CCNCC1	0	0	0	0	NA	#7570B3	TRUE	2	2	1.3	178.1	1	35.5
cdot1	BRD-K55771834-001-01-5	BI0001_X001Y138_001	Oc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1O	0	0	0	0	NA	#7570B3	TRUE	4	3	2	307.1	5	112.1
cdot1	BRD-K72446243-001-01-8	MO08116R3	OC(=O)c1sc2sccc2c1Cl	0	0	0	0	NA	#7570B3	TRUE	2	1	2.8	217.9	1	93.8
cdot1	BRD-K85339272-001-01-4	AC14715R3	OCC1CCCC1	0	0	0	0	NA	#7570B3	TRUE	1	1	-0.8	100.1	1	20.2
cdot1	BRD-K92023143-001-02-0	AC13128R3	OC(=O)[C@@H]1CCCCN1	0	0	0	0	NA	#7570B3	TRUE	3	2	-1.7	129.1	1	49.3
cdot1	BRD-K91191785-001-01-1	BI0001_X001Y003_001	Clc1ccc(cc1)C1(CC1)C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	2.9	335	5	71.6
cdot1	BRD-K91723220-001-01-4	CC18414R3	Nc1ccc(cc1)-n1cccn1	0	0	0	0	NA	#7570B3	TRUE	2	1	1.4	159.1	1	43.8
cdot1	BRD-A49360076-001-01-5	AC29643R3	CC1(C)[C@@H]2CC[C@@H](C2)C11COC(=O)N1	0	0	0	0	NA	#7570B3	TRUE	3	1	0.5	195.1	0	38.3
cdot1	BRD-K02978004-001-01-4	BI0001_X001Y402_001	CN(C)c1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1	0	0	0	0	NA	#7570B3	TRUE	5	1	2.7	318.1	6	74.9
cdot1	BRD-K69419859-001-01-5	CC46613R3	Cn1nc(cc1CN)-c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	2	1	1.8	187.1	2	43.8
cdot1	BRD-A92982149-001-01-5	BI0001_X001Y223_001	CC(Oc1cccc(Cl)c1)C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	3.2	339	6	80.8
cdot1	BRD-K71529128-001-01-2	RJC02155R3	CC(C)(NO)C(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	1	2	1.3	179.1	3	49.3
cdot1	BRD-K70021320-001-01-7	AC20323R3	Nc1ccc(C(O)=O)c(Cl)c1	0	0	0	0	NA	#7570B3	TRUE	3	2	1.6	171	1	63.3
cdot1	BRD-K75883482-001-01-9	AC25987R3	C1CC[C@@H]2NCCC[C@H]2C1	0	0	0	0	NA	#7570B3	TRUE	1	1	-1.4	139.1	0	12
cdot1	BRD-K88937582-001-01-7	SEW04508R3	N#Cc1ccc2OCOc2c1	0	0	0	0	NA	#7570B3	TRUE	1	0	1.7	147	0	42.2
cdot1	BRD-K76977780-001-01-7	BI0001_X001Y302_001	CSc1ccccc1C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	3.1	307	5	96.9
cdot1	BRD-K52026129-001-01-1	AC39804R3	CC(C)(C)OC(=O)N1C[C@H]2C[C@@H]1CN2	0	0	0	0	NA	#7570B3	TRUE	4	1	0.2	198.1	3	41.6
cdot1	BRD-K58350081-001-01-5	AC29786R3	CC(C)[C@H]1COC(=O)N1	0	0	0	0	NA	#7570B3	TRUE	3	1	0.5	129.1	1	38.3
cdot1	BRD-K09212954-001-01-1	CC52916R3	N#Cc1ccc(cn1)N1CCCC1	0	0	0	0	NA	#7570B3	TRUE	3	0	0.3	173.1	1	39.9
cdot1	BRD-K79070127-001-01-0	CC55016R3	N#Cc1ccc(cn1)-c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	2	0	2.4	180.1	1	36.7
cdot1	BRD-K32600486-001-01-5	AC42736R3	Cc1ccc(CCC(O)=O)cc1	0	0	0	0	NA	#7570B3	TRUE	2	1	2	164.1	3	37.3
cdot1	BRD-K34602450-001-01-1	BTB06434R3	CSc1ncccc1C(N)=O	0	0	0	0	NA	#7570B3	TRUE	3	1	0.6	168	2	81.3
cdot1	BRD-K18727151-001-01-8	KM09611R3	CCOC(=O)C1CCN(Cc2ccccc2)CC1	0	0	0	0	NA	#7570B3	TRUE	3	0	1.3	247.2	5	29.5
cdot1	BRD-K01906304-001-01-3	RDP00265R3	Cc1ccc2nccnc2c1	0	0	0	0	NA	#7570B3	TRUE	2	0	1.8	144.1	0	25.8
cdot1	BRD-K17594591-001-01-1	AC29839R3	CCOC(=O)[C@@H]1CCC[C@@H]1N	0	0	0	0	NA	#7570B3	TRUE	3	1	-1	157.1	3	52.3
cdot1	BRD-K63576248-001-01-8	BI0001_X001Y030_001	COc1ccccc1C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	2.5	291.1	5	80.8
cdot1	BRD-K50514981-001-01-5	AC12175R3	OC(=O)CCc1ccc(O)cc1	0	0	0	0	NA	#7570B3	TRUE	2	2	1.4	166.1	3	57.5
cdot1	BRD-K41821897-001-01-9	BI0001_X001Y176_001	Cc1ccsc1C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	2.8	281	4	99.9
cdot1	BRD-A68457376-001-01-2	031ED0062	NC1CN(CCO)S(=O)(=O)c2ccccc12	0	0	0	0	NA	#7570B3	TRUE	5	2	-0.6	242.1	2	92
cdot1	BRD-K41493622-001-01-9	CC29416R3	N#Cc1cccc2ccsc12	0	0	0	0	NA	#7570B3	TRUE	1	0	2.6	159	0	52
cdot1	BRD-K89830482-001-01-4	BI0001_X001Y177_001	O=C(NS(=O)(=O)c1ccccc1)c1ccsc1	0	0	0	0	NA	#7570B3	TRUE	4	1	2	267	4	99.9
cdot1	BRD-A44732344-001-01-6	031ED0091	COC1CN(C(C)C)S(=O)(=O)c2ccccc12	0	0	0	0	NA	#7570B3	TRUE	4	0	0.6	255.1	2	55
cdot1	BRD-K23864198-001-01-7	BI0001_X001Y057_001	CC(=O)c1ccc(cc1)C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	5	1	2.1	303.1	5	88.7
cdot1	BRD-K97035764-001-01-9	AC10258R3	CC(=O)N[C@@H]1CCSC1=O	0	0	0	0	NA	#7570B3	TRUE	3	1	-0.6	159	2	71.5
cdot1	BRD-K19435413-001-01-1	BI0001_X001Y096_001	Brc1ccc(o1)C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	2.3	328.9	4	84.8
cdot1	BRD-A31941850-001-01-4	036ED0041	COCC1N([C@H]2CC[C@]1(O)CC2)C(=O)C1CCC1	0	0	0	0	NA	#7570B3	TRUE	4	1	-1.5	253.2	4	49.8
cdot1	BRD-K57255781-001-01-0	AC13399R3	COC(=O)c1cc(C)ccc1O	0	0	0	0	NA	#7570B3	TRUE	2	1	1.9	166.1	2	46.5
cdot1	BRD-K03160391-001-01-9	AC26599R3	CCOc1cc2CCN=C(C)c2cc1OCC	0	0	0	0	NA	#7570B3	TRUE	1	0	2.2	233.1	4	30.8
cdot1	BRD-K31683610-001-01-1	BI0001_X001Y042_001	COc1cccc(c1)C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	2.5	291.1	5	80.8
cdot1	BRD-K62687869-001-01-2	035ED0419	CO[C@H]1CN[C@@H]2C[C@H]1c1oc3ccccc3c1C2	0	0	0	0	NA	#7570B3	TRUE	2	1	1.6	243.1	1	34.4
cdot1	BRD-K06346694-001-01-5	BI0001_X001Y194_001	O=C(NS(=O)(=O)c1ccccc1)\C=C\c1cccnc1	0	0	0	0	NA	#7570B3	TRUE	5	1	1.6	288.1	5	84.5
cdot1	BRD-K22955855-001-01-8	031ED0032	CC[C@@H]1[C@@H](O)c2ccccc2S(=O)(=O)N1CCO	0	0	0	0	NA	#7570B3	TRUE	5	2	-0.6	271.1	3	86.2
cdot1	BRD-A97102968-001-01-3	031ED0010	CCC1NS(=O)(=O)c2ccccc2C1=O	0	0	0	0	NA	#7570B3	TRUE	4	1	0.2	225	1	71.6
cdot1	BRD-A88739904-001-01-0	031ED0008	COC1CN(CCO)S(=O)(=O)c2ccccc12	0	0	0	0	NA	#7570B3	TRUE	5	1	0.1	257.1	3	75.2
cdot1	BRD-K62326347-001-07-6	AC10268R3	CC(=O)c1ccccn1	0	0	0	0	NA	#7570B3	TRUE	2	0	0.8	121.1	1	30
cdot1	BRD-K72938366-001-03-1	AC12212R3	c1n[nH]c2ccccc12	0	0	0	0	NA	#7570B3	TRUE	1	1	1.5	118.1	0	28.7
cdot1	BRD-K77387485-001-01-6	AC22804R3	NCC1CCC(CC1)C(O)=O	0	0	0	0	NA	#7570B3	TRUE	3	2	-0.4	157.1	2	63.3
cdot1	BRD-K55593267-001-01-9	AC27114R3	CCc1cccc2cc[nH]c12	0	0	0	0	NA	#7570B3	TRUE	0	1	2.3	145.1	1	15.8
cdot1	BRD-K44192022-001-01-0	BI0001_X001Y086_001	O=C(CCc1ccccc1)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	2.5	289.1	6	71.6
cdot1	BRD-K49080168-001-07-3	AC18388R3	c1ccc2[nH]nnc2c1	0	0	0	0	NA	#7570B3	TRUE	2	1	1.4	119	0	41.6
cdot1	BRD-K94850711-001-06-7	BI0001_X001Y021_001	O=C(NS(=O)(=O)c1ccccc1)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	2.4	261	4	71.6
cdot1	BRD-K29507131-001-01-6	BI0001_X001Y043_001	COc1ccc(cc1OC)C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	2.5	321.1	6	90.1
cdot1	BRD-K77693878-001-01-2	BI0001_X001Y111_001	CCC(C)(C)C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	1.9	255.1	5	71.6
cdot1	BRD-K01704668-001-01-2	AC13430R3	C1CCC(CC1)N1CCNCC1	0	0	0	0	NA	#7570B3	TRUE	2	1	-1.9	168.2	1	15.3
cdot1	BRD-K46954131-001-01-9	AC30784R3	CC(=O)c1cccc(c1)C#N	0	0	0	0	NA	#7570B3	TRUE	2	0	1.4	145.1	1	40.9
cdot1	BRD-K40772158-001-01-9	BI0001_X001Y133_001	Cc1ccccc1CC(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	2.9	289.1	5	71.6
cdot1	BRD-K12029021-001-01-3	AC37118R3	Nc1cccc2cccc(N)c12	0	0	0	0	NA	#7570B3	TRUE	2	2	1.5	158.1	0	52
cdot1	BRD-A78350882-001-01-4	001ED0017	O=C1CN2CC(N1)c1ccccc1S2(=O)=O	0	0	0	0	NA	#7570B3	TRUE	5	1	-0.3	238	0	74.9
cdot1	BRD-K32196158-001-01-1	BI0001_X001Y065_001	CC(=C)C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	1.9	225	4	71.6
cdot1	BRD-A97999396-001-01-4	BI0001_X001Y048_001	CC(C#N)c1cccc(c1)C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	5	1	2.6	314.1	5	95.4
cdot1	BRD-K18867298-001-01-6	BI0001_X001Y044_001	COc1cc(OC)cc(c1)C(=O)NS(=O)(=O)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	4	1	2.6	321.1	6	90.1
cdot1	BRD-K68973674-001-01-5	004ED1076	Clc1ccc2NCCC(=O)N(Cc2c1)C1CC1	0	0	0	0	NA	#7570B3	TRUE	3	1	1.1	250.1	1	32.3
cdot1	BRD-K31424719-001-01-0	BI0001_X001Y135_001	Clc1cccc(CC(=O)NS(=O)(=O)c2ccccc2)c1	0	0	0	0	NA	#7570B3	TRUE	4	1	3.2	309	5	71.6
cdot1	BRD-A37297718-001-01-7	WX140710	CCn1cc2C(COC)CNCc2n1	0	0	0	0	NA	#7570B3	TRUE	3	1	-0.2	195.1	3	39.1
cdot1	BRD-K71018762-001-01-7	WX110495	O=C([C@@H]1COC[C@H]2CNC[C@@H]12)N1CCCO1	0	0	0	0	NA	#7570B3	TRUE	3	1	-2.3	226.1	2	50.8
cdot1	BRD-K29347167-001-01-4	CC46509R3	Cn1nc(CO)cc1-c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	2	1	1.9	188.1	2	38
cdot1	BRD-K28221402-001-01-7	CC33109R3	OCc1ccc2nccn2c1	0	0	0	0	NA	#7570B3	TRUE	2	1	0.8	148.1	1	37.5
cdot1	BRD-K66282445-001-01-1	CC40009R3	OCc1ccc(cc1)-c1cccnc1	0	0	0	0	NA	#7570B3	TRUE	2	1	1.6	185.1	2	33.1
cdot1	BRD-K77802850-001-02-9	CC10501R3	OC(=O)c1ccc(s1)-c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	2	1	3.1	204	2	65.5
cdot1	BRD-K20050654-001-01-3	042ED0118	N[C@@H]1C[C@@H]2CO[C@@H](C[C@@H]2C1)c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	2	1	0.8	217.1	1	35.2
cdot1	BRD-K23726911-001-01-4	WX100152	CC(C)CCC(=O)N1CCOC2(CNC2)C1	0	0	0	0	NA	#7570B3	TRUE	4	1	-0.6	226.2	4	41.6
cdot1	BRD-A57026291-001-01-0	WX120048	Cc1ccccc1CN1C2CNCC1COC2	0	0	0	0	NA	#7570B3	TRUE	3	1	1.6	232.2	2	24.5
cdot1	BRD-K80793560-001-01-8	WX110005	CCC(CC)C(=O)N1C[C@@H]2CNC[C@@H]2C1	0	0	0	0	NA	#7570B3	TRUE	3	1	-2.2	210.2	4	32.3
cdot1	BRD-K06846753-001-01-2	BTB09930R3	Cc1oc(nc1CCO)-c1ccccc1	0	0	0	0	NA	#7570B3	TRUE	2	1	1.8	203.1	3	46.3
cdot1	BRD-K35959489-001-01-9	WX190482	C[C@]1(O)CC[C@H](N(Cc2ccoc2)C1)C(O)=O	0	0	0	0	NA	#7570B3	TRUE	4	2	0.1	239.1	3	73.9
cdot1	BRD-K03564852-001-01-4	CC68613R3	COc1ccsc1CN	0	0	0	0	NA	#7570B3	TRUE	1	1	1	143	2	63.5
cdot1	BRD-K11496735-001-01-2	BTBG00026R3	CC1(C)CCC(O)CC1	1	1	0	0	11	#7570B3	TRUE	1	1	0	128.1	0	20.2
cdot1	BRD-K79579778-001-01-2	CC32846R3	CNCc1ccc2OCCCc2c1	0	0	0	0	NA	#7570B3	TRUE	1	1	1	177.1	2	21.3
cdot1	BRD-K81158009-001-01-2	037ED0074	COC(=O)N[C@@H]1CC[C@H]2C[C@@H]1[C@@H](O)CO2	0	0	0	0	NA	#7570B3	TRUE	5	2	-1.4	215.1	3	67.8
cdot1	BRD-K17045634-001-07-0	BTB03853R3	NC(=O)c1ccccc1N1CCCCC1	0	0	0	0	NA	#7570B3	TRUE	3	1	0.2	204.1	2	46.3
cdot1	BRD-K03794240-001-01-8	CC12301R3	OC(=O)c1csc2ccccc12	0	0	0	0	NA	#7570B3	TRUE	2	1	2.3	178	1	65.5
cdot1	BRD-K04646231-001-01-0	CC24413R3	NCc1ccccc1-n1cccn1	0	0	0	0	NA	#7570B3	TRUE	2	1	1.2	173.1	2	43.8
cdot1	BRD-K22402935-001-01-5	BTB12187R3	CC(=O)c1ccc2OCCOc2c1	0	0	0	0	NA	#7570B3	TRUE	1	0	1.6	178.1	1	35.5
cdot1	BRD-K95525496-001-01-6	CC02209R3	OCc1ccc(s1)-c1ccccn1	0	0	0	0	NA	#7570B3	TRUE	2	1	2.1	191	2	61.4
cdot1	BRD-K72954997-001-01-9	CC47414R3	CN1CCN(Cc2ccccc2N)CC1	0	0	0	0	NA	#7570B3	TRUE	3	1	1.1	205.2	2	32.5
cdot1	BRD-K38987246-001-01-1	CC40801R3	OC(=O)Cc1coc2ccccc12	0	0	0	0	NA	#7570B3	TRUE	2	1	1.8	176	2	50.4
